label,extracted_text,location,url,gender,phone,age
2,"24hr 718-559-7060HOT BODY2BODY SLIDING   NEW LINEUP 4 U - Queens body rubs - backpage.com 24hr 718-559-7060HOT BODY2BODY SLIDING   NEW LINEUP 4 U - 23       Posted:      Sunday, July 10, 2016 4:16 PM                The best bodyru and nuru massage from our hottest Chinese  718-559-7060) 24 hours on     Poster's age: 23              Location:          35th Ave & Prince St, Flushing, Flushing, Queens            Post ID: 61713056 queens           The best bodyru and nuru massage from our hottest Chinese 718-559-7060) 24 hours on",": 35th Ave & Prince St, Flushing, Flushing, Queens Queens ",http://queens.backpage.com/BodyRubs/24hr-718-559-7060hot-body2body-sliding-new-lineup-4-u/61713056,['female'],,['23']
2,"Tues 1-8pm - Louisville body rubs - backpage.com What is Reiki? Reiki is a Japanese technique for stress reduction and relaxation that also promotes healing. It is administered by ""laying on hands"" and is based on the idea that an unseen ""life force energy"" flows through us and is what causes us to be alive. If one's ""life force energy"" is low, then we are more likely to get sick or feel stress, and if it is high, we are more capable of being happy and healthy. Tues 1-8pm - 99       Posted:      Saturday, July 2, 2016 8:42 AM                                                                         What is Reiki?      Reiki is a Japanese technique for stress reduction and relaxation that also promotes healing. It is administered by ""laying on hands"" and is based on the idea that an unseen ""life force energy"" flows through us and is what causes us to be alive. If one's ""life force energy"" is low, then we are more likely to get sick or feel stress, and if it is high, we are more capable of being happy and healthy.                           Poster's age: 99              Location:          Bardstown/Taylorsville Rd, Louisville            Post ID: 9231358 louisville          ",": Bardstown/Taylorsville Rd, Louisville Louisville louisville,taylorsville",http://louisville.backpage.com/BodyRubs/tues-1-8pm/9231358,['female'],,
2,"Swedish  Deep Tissue  Oil MassageBody Slides Nuru  Quite, Clean, and Comfortable  Private Room Available for one Parking Lot Available  Full body massage  Every staff is friendly and kindly.  Provide a happy day for you. Real pic or you're free to walk away   OPEN 7 DAYS /11AM - 11PM  Foot Friendly  Role Play  Toys  Golden  631-526-9939  $40 Thirsty Thursday Special !!Grand Opening! Brazilian & Latina Bombshells Await!! Call $40  - 21       Posted:      Thursday, June 30, 2016 3:11 PM                                                                         Swedish  Deep Tissue  Oil MassageBody Slides Nuru    Quite, Clean, and Comfortable   Private Room Available for one  Parking Lot Available   Full body massage   Every staff is friendly and kindly.   Provide a happy day for you.  Real pic or you're free to walk away    OPEN 7 DAYS /11AM - 11PM   Foot Friendly   Role Play  Toys  Golden    631-526-9939                           Poster's age: 21              Location:          Babylon, Brookhaven, Glen Cove, Hempstead, Huntington, Islip, Long Island, North Hempstead, Oyster Bay, Smithtown, Sunrise Hwy / Route 27            Post ID: 82107117 longisland          Other ads by this user:          $40 Thirsty Thursday Special !!Grand Opening! Brazilian & Latina Bombshells Await!! Call $40  - Long Island body rubs - backpage.com",": Babylon, Brookhaven, Glen Cove, Hempstead, Huntington, Islip, Long Island, North Hempstead, Oyster Bay, Smithtown, Sunrise Hwy / Route 27 Long Island north,hempstead,cove,bay,smithtown,latina,brookhaven,huntington,sunrise",http://longisland.backpage.com/BodyRubs/40-thirsty-thursday-special-grand-opening-brazilian-and-latina-bombshells-await-call-40/82107117,['female'],,['21']
2,"Sensual Soothing Bodywork - 55 Sensual Soothing Bodywork - Ocala body rubs - backpage.com       Posted:      Wednesday, June 22, 2016 9:42 AM                                                                         It's Hot! Cool Down With Sensual Soothing Touch! Email:  sendinfo2zen@gmail.com     Poster's age: 55              Location:          Ocala, Wildwood S Ocala Lady Lake Villages Area            Post ID: 9455516 ocala           It's Hot!Cool Down With Sensual Soothing Touch!Email: sendinfo2zen@gmail.com",": Ocala, Wildwood S Ocala Lady Lake Villages Area Ocala ocala,wildwood",http://ocala.backpage.com/BodyRubs/sensual-soothing-bodywork/9455516,['female'],,['55']
2,"      Posted:      Tuesday, July 12, 2016 3:28 PM                                                                         Swedish  Deep Tissue  Oil MassageBody Slides Nuru    Quite, Clean, and Comfortable   Private Room Available for one  Parking Lot Available   Full body massage   Every staff is friendly and kindly.   Provide a happy day for you.  Real pic or you're free to walk away    OPEN 7 DAYS /11AM - 11PM   Foot Friendly   Role Play  Toys  Golden    631-526-9939                           Poster's age: 21              Location:          Babylon, Hempstead, Islip, Long Island, Sunrise Hwy / Route 27            Post ID: 82809306 longisland          Other ads by this user:         Swedish  Deep Tissue  Oil MassageBody Slides Nuru  Quite, Clean, and Comfortable  Private Room Available for one Parking Lot Available  Full body massage  Every staff is friendly and kindly.  Provide a happy day for you. Real pic or you're free to walk away   OPEN 7 DAYS /11AM - 11PM  Foot Friendly  Role Play  Toys  Golden  631-526-9939  $40 Tasty Tuesday Special !!Grand Opening! Brazilian & Latina Bombshells Await!! Call Now $40  - 21  $40 Tasty Tuesday Special !!Grand Opening! Brazilian & Latina Bombshells Await!! Call Now $40  - Long Island body rubs - backpage.com",": Babylon, Hempstead, Islip, Long Island, Sunrise Hwy / Route 27 Long Island hempstead,sunrise,latina",http://longisland.backpage.com/BodyRubs/40-tasty-tuesday-special-grand-opening-brazilian-and-latina-bombshells-await-call-now-40/82809306,['female'],,['21']
2,"      Posted:      Friday, July 8, 2016 1:27 PM                                                                         =======Li Beauty & Spa=====  Dear New Yorkers:  you have to know where your pointless.  If you want really Massage with  romantic touch,There is your best choice.  *Table shower*Swedish * Shiatsu * Deep tissue *Body scrub**Table shower?    II.(( Downtown =BEAVER ST))646_490_6850((CLOSE BROADWAY)) ((OPEN 10:00AM-8:30pM)) SAT & SUN =OPEN 11:00AM-7:00pm .                           Poster's age: 28              Location:          beaver st, Downtown, Manhattan            Post ID: 42844768 manhattan          Other ads by this user:         =======Li Beauty & Spa===== Dear New Yorkers: you have to know where your pointless. If you want really Massage with romantic touch,There is your best choice. *Table shower*Swedish * Shiatsu * Deep tissue *Body scrub**Table shower? II.(( Downtown =BEAVER ST))646_490_6850((CLOSE BROADWAY)) ((OPEN 10:00AM-8:30pM)) SAT & SUN =OPEN 11:00AM-7:00pm . (Downtown)(what's important on your bodysoft touch &best deep tissues in NY NO.1You will be back - Manhattan body rubs - backpage.com (Downtown)(what's important on your bodysoft touch &best deep tissues in NY NO.1You will be back - 28",": beaver st, Downtown, Manhattan Manhattan manhattan",http://manhattan.backpage.com/BodyRubs/downtownwhats-important-on-your-bodysoft-touch-andbest-deep-tissues-in-ny-no1you-will-be-back/42844768,['female'],,['28']
2,"Saturday 12-4 still avbl booking fast! - 99 What is Reiki? Reiki is a Japanese technique for stress reduction and relaxation that also promotes healing. It is administered by ""laying on hands"" and is based on the idea that an unseen ""life force energy"" flows through us and is what causes us to be alive. If one's ""life force energy"" is low, then we are more likely to get sick or feel stress, and if it is high, we are more capable of being happy and healthy. Saturday 12-4 still avbl booking fast! - Kentucky body rubs - backpage.com       Posted:      Friday, July 8, 2016 12:03 PM                                                                         What is Reiki?      Reiki is a Japanese technique for stress reduction and relaxation that also promotes healing. It is administered by ""laying on hands"" and is based on the idea that an unseen ""life force energy"" flows through us and is what causes us to be alive. If one's ""life force energy"" is low, then we are more likely to get sick or feel stress, and if it is high, we are more capable of being happy and healthy.                           Poster's age: 99              Location:          Bardstown/Taylorsville Rd, Louisville            Post ID: 9231358 kentucky          ",": Bardstown/Taylorsville Rd, Louisville Kentucky louisville,taylorsville,kentucky",http://kentucky.backpage.com/BodyRubs/saturday-12-4-still-avbl-booking-fast/9231358,['female'],,
2,"      Posted:      Thursday, June 23, 2016 5:27 PM                                                                         Swedish  Deep Tissue  Oil MassageBody Slides Nuru    Quite, Clean, and Comfortable   Private Room Available for one  Parking Lot Available   Full body massage   Every staff is friendly and kindly.   Provide a happy day for you.  Real pic or you're free to walk away    OPEN 7 DAYS /11AM - 11PM   Foot Friendly   Role Play  Toys  Golden    631-526-9939                           Poster's age: 21              Location:          Babylon, Brookhaven, Glen Cove, Hempstead, Huntington, Islip, Long Island, North Hempstead, Oyster Bay, Smithtown, Sunrise Hwy / Route 27            Post ID: 81655759 newyork          Other ads by this user:         Swedish  Deep Tissue  Oil MassageBody Slides Nuru  Quite, Clean, and Comfortable  Private Room Available for one Parking Lot Available  Full body massage  Every staff is friendly and kindly.  Provide a happy day for you. Real pic or you're free to walk away   OPEN 7 DAYS /11AM - 11PM  Foot Friendly  Role Play  Toys  Golden  631-526-9939  $40 Thirsty Thursday Special !!Grand Opening! NEW Brazilian & Latina Dolls Await!! Call $40  - New York body rubs - backpage.com  $40 Thirsty Thursday Special !!Grand Opening! NEW Brazilian & Latina Dolls Await!! Call $40  - 21",": Babylon, Brookhaven, Glen Cove, Hempstead, Huntington, Islip, Long Island, North Hempstead, Oyster Bay, Smithtown, Sunrise Hwy / Route 27 New York north,hempstead,cove,bay,smithtown,latina,brookhaven,huntington,sunrise,york",http://newyork.backpage.com/BodyRubs/40-thirsty-thursday-special-grand-opening-new-brazilian-and-latina-dolls-await-call-40/81655759,['female'],,['21']
2,"Wed 12:30-5:30pm - 99       Posted:      Wednesday, July 6, 2016 8:37 AM                                                                         What is Reiki?      Reiki is a Japanese technique for stress reduction and relaxation that also promotes healing. It is administered by ""laying on hands"" and is based on the idea that an unseen ""life force energy"" flows through us and is what causes us to be alive. If one's ""life force energy"" is low, then we are more likely to get sick or feel stress, and if it is high, we are more capable of being happy and healthy.                           Poster's age: 99              Location:          Bardstown/Taylorsville Rd, Louisville            Post ID: 9231358 kentucky           What is Reiki? Reiki is a Japanese technique for stress reduction and relaxation that also promotes healing. It is administered by ""laying on hands"" and is based on the idea that an unseen ""life force energy"" flows through us and is what causes us to be alive. If one's ""life force energy"" is low, then we are more likely to get sick or feel stress, and if it is high, we are more capable of being happy and healthy. Wed 12:30-5:30pm - Kentucky body rubs - backpage.com",": Bardstown/Taylorsville Rd, Louisville Kentucky louisville,taylorsville,kentucky",http://kentucky.backpage.com/BodyRubs/wed-1230-530pm/9231358,['female'],,
2,"https://twitter.com/vip_masseuse1 I offer the best in the art of sensual and therapeutic massage (Shower Available) Professional deep tissue massage 1hour session $80.00 Bikini massage $150.00hr Mutual touch bodyslide massage $250.00hr Vip massage $400.00hr       Posted:      Thursday, June 23, 2016 3:53 AM                I offer the best in the art of sensual and therapeutic massage (Shower Available)   Professional deep tissue massage 1hour session $80.00   Bikini massage $150.00hr  Mutual touch bodyslide massage $250.00hr   Vip massage $400.00hr                           Poster's age: 36              Location:          Toledo,   Visiting private Hotel suite            Post ID: 26700688 ohio             Visiting Vip Sensual   Masseuse... 917-600-5591  - Ohio body rubs - backpage.com   Visiting Vip Sensual  Masseuse... 917-600-5591  - 36",": Toledo, ✈ ✈ Visiting private Hotel suite😎 Ohio ohio,toledo",http://ohio.backpage.com/BodyRubs/visiting-vip-sensual-masseuse-917-600-5591/26700688,['female'],,['36']
2,"We have many New pretty staffs and well-trained masseuses whom surely know how to give excellent massage. Deep tissue Massage -30min- $50/60min-$70( Free Table shower) -90min-$100(Free Scrub& Table shower) VIP Special-Exfoliate Full Body Scrub & Massage -Buff your skin into super) -Smooth shape with our exfoliaing scru) -1HR-$80,90min-$100,2HR-$120 702-432-7300 ~*IRIS DAY SPA 6985 W SAHARA #108 LAS VEGAS, NV89117 (across BMW on W Sahara )       Posted:      Saturday, July 2, 2016 10:34 AM                 We have many New pretty staffs and well-trained masseuses whom surely   know how to give excellent massage.     Deep tissue Massage   -30min- $50/60min-$70( Free Table shower)   -90min-$100(Free Scrub& Table shower)     VIP  Special-Exfoliate Full Body Scrub & Massage   -Buff your skin into super)   -Smooth shape with our exfoliaing scru)    -1HR-$80,90min-$100,2HR-$120   702-432-7300       ~*IRIS DAY SPA   6985 W SAHARA #108   LAS VEGAS, NV89117    (across BMW on  W Sahara )                           Poster's age: 27              Location:          6985 w sahara #108  Las vegas, NV89117, East, Las Vegas            Post ID: 9428277 nevada          Other ads by this user:         (I_R_I_S )  (D_A_Y_)  (S_P_A_) -( Vip90min Special-$100) Free Table Shower/Scrub - Nevada body rubs - backpage.com (I_R_I_S )  (D_A_Y_)  (S_P_A_) -( Vip90min Special-$100) Free Table Shower/Scrub - 27",": 6985 w sahara #108 Las vegas, NV89117, East, Las Vegas Nevada nevada",http://nevada.backpage.com/BodyRubs/i_r_i_s-d_a_y_-s_p_a_-vip90min-special-100-free-table-showerscrub/9428277,['female'],,"['30', '27']"
2," $30/60min 10 Experienced Young GirlsLot of OIL BodyToBody 6468817688 - 19 $30/30 min $40/60min LOWEST PRICE BEST SERVICE Girls Under 25  We show ID Open minded CRAZY in B Skillful Work you've never seen in other places 10 GIRLs everyday You can choose from Nuru Hot & Cold 69 Swirling Dragon FOUR HANDS Private Luxury Rooms Discreet and Private FREE ACTUAL PARKING LOT CALL 646-881-7688       Posted:      Wednesday, June 29, 2016 7:19 PM                                                                         $30/30 min $40/60min  LOWEST PRICE BEST SERVICE  Girls Under 25  We show ID  Open minded CRAZY in B  Skillful Work you've never seen in other places  10 GIRLs everyday You can choose from  Nuru  Hot & Cold  69  Swirling Dragon   FOUR HANDS   Private Luxury Rooms  Discreet and Private         FREE ACTUAL PARKING LOT      CALL 646-881-7688                           Poster's age: 19              Location:          *College Point / 40th rd , Flushing, Long Beach, Long Island, Queens            Post ID: 76260146 longisland            $30/60min 10 Experienced Young GirlsLot of OIL BodyToBody 6468817688 - Long Island body rubs - backpage.com",": *College Point / 40th rd 🌸🌸🌸🌸💋🌸💋🌸🌸🌸🌸🌸🌸🌸🌸, Flushing, Long Beach, Long Island, Queens Long Island ",http://longisland.backpage.com/BodyRubs/3060min-10-experienced-young-girlslot-of-oil-bodytobody-6468817688/76260146,['female'],,['19']
2,"    Stop Searching, Call  Us !!! All for You!!!  - Queens body rubs - backpage.com       Posted:      Friday, June 24, 2016 3:37 PM                                         YOU will GET                                     PRIVATE & CLEAN your ROOM                                Oil & Milk Bathe                                 Soothed BODY WORK                                 NEVER RUSHED                                 SWEET TALK with Friendly STAFF                                  EASY PARKING                          OPEN:  7 DAYs                                 Poster's age: 20              Location:          159th St. Northern Blvd, Flushing, Queens            Post ID: 81727306 queens            Stop Searching, Call Us !!! All for You!!!  - 20  YOU will GET   PRIVATE & CLEAN your ROOM  Oil & Milk Bathe  Soothed BODY WORK  NEVER RUSHED  SWEET TALK with Friendly STAFF  EASY PARKING  OPEN: 7 DAYs ",": 159th St. Northern Blvd, Flushing, Queens Queens northern",http://queens.backpage.com/BodyRubs/stop-searching-call-us-all-for-you/81727306,['female'],,['20']
2,"Abby's all girl staff 861 North military trail West palm beach $160 half hour $260 hour No tipping For all the fun you can handle Here Tiny Layla - 23 Tiny Layla - West Palm Beach body rubs - backpage.com         Posted:      Monday, June 27, 2016 8:20 PM         Reply                                                                     Abby's all girl staff  861 North military trail  West palm beach  $160 half hour  $260 hour  No tipping  For all the fun you can handle  Here                           Poster's age: 23              Location:          861 north military trail, West Palm Beach            Post ID: 38323207 westpalmbeach          Other ads by this user:            ",": 861 north military trail, West Palm Beach West Palm Beach north",http://westpalmbeach.backpage.com/BodyRubs/tiny-layla/38323207,['female'],,['23']
2,Here you will find 10 contact ads regarding the search Thai massage in Kolkata on Locanto Dating Thai massage Kolkata  contact ads Locanto Dating   Access this feature by upgrading to a Premium Account!          ,kolkata,http://kolkata.locanto.in/tag/Thai-massage/,['female'],,
2,"      Posted:      Monday, July 11, 2016 2:15 PM                                                                         Enjoy our full body massage ,                           Poster's age: 22              Location:          2249 W, Anaheim, Orange County            Post ID: 73623022 orangecounty           Enjoy our full body massage , Best Massage ( La Habra ) ( 2249 W , Whittier Blvd near Beach Blvd )- 22 - Orange County body rubs - backpage.com Best Massage ( La Habra ) ( 2249 W , Whittier Blvd near Beach Blvd )- 22 - 22",": 2249 W, Anaheim, Orange County Orange County orange,anaheim,whittier,habra",http://orangecounty.backpage.com/BodyRubs/best-massage-la-habra-2249-w-whittier-blvd-near-beach-blvd-22/73623022,['female'],,['22']
